mes,cadena,ciudad,sku,producto,categoria,pdv_activos,unidades_sell_in,unidades_sell_out,valor_sell_out_cop,rotacion_und_pdv_mes,dias_sin_stock,inventario_cadena_und
2026-03,Éxito,Pereira,COM-MIX,Perfect Mix & Match,Combos,2,80,74,5690600,37.0,1,6
2026-03,Éxito,Pereira,COM-ROMP,Rompecabezas,Combos,2,22,20,2220000,10.0,0,2
2026-03,Éxito,Pereira,COM-WAF,Mini Wafflera,Combos,2,19,15,1665000,7.5,0,4
2026-03,Éxito,Pereira,ESP-BABY,Baby Spreads,Esparcibles,2,411,410,8876500,205.0,1,1
2026-03,Éxito,Pereira,ESP-BUT,Golden Butter Cookie,Esparcibles,2,15,13,864500,6.5,1,2
2026-03,Éxito,Pereira,ESP-CIN,Golden Cinnamon Roll,Esparcibles,2,52,41,2211950,20.5,4,11
2026-03,Éxito,Pereira,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,2,28,20,1079000,10.0,0,8
2026-03,Éxito,Pereira,ESP-PB,Peanutty Banana Shake,Esparcibles,2,149,108,5826600,54.0,1,41
2026-03,Éxito,Pereira,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,2,90,79,5569500,39.5,6,11
2026-03,Éxito,Pereira,GRA-FUD,Fudge Cake,GranOLAS,2,41,41,1726100,20.5,9,0
2026-03,Éxito,Pereira,GRA-PIS,Pistachio Cookie,GranOLAS,2,32,26,1297400,13.0,1,6
2026-03,Éxito,Pereira,GRA-VAN,Vanilla Shortbread,GranOLAS,2,170,139,5851900,69.5,7,31
2026-03,Éxito,Pereira,HAR-AVE,Harina de Avena,Avena & Harinas,2,231,190,6612000,95.0,1,41
2026-03,Éxito,Pereira,MER-NYR,New Year Resolution,Merch,2,49,41,4551000,20.5,2,8
2026-03,Éxito,Pereira,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,2,14,11,509300,5.5,0,3
2026-03,Éxito,Pereira,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,2,44,33,1527900,16.5,4,11
2026-03,Éxito,Pereira,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,2,117,116,4234000,58.0,0,1
2026-03,Éxito,Pereira,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,2,85,61,2226500,30.5,3,24
2026-03,Éxito,Pereira,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,2,194,196,7154000,98.0,3,0
2026-04,Carulla,Barranquilla,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,5,42,37,1311650,7.4,4,5
2026-04,Carulla,Barranquilla,COM-3GRA,Three Pack GranOLA,Combos,5,5,3,328050,0.6,2,2
2026-04,Carulla,Barranquilla,COM-3MEZ,Three Pack Mezclas,Combos,5,18,15,1610250,3.0,1,3
2026-04,Carulla,Barranquilla,COM-3SPR,Three Pack Spread,Combos,5,4,3,436500,0.6,0,1
2026-04,Carulla,Barranquilla,COM-DECK,Deck de Cartas,Combos,5,10,9,1017000,1.8,1,1
2026-04,Carulla,Barranquilla,COM-MIX,Perfect Mix & Match,Combos,5,22,19,1486750,3.8,3,3
2026-04,Carulla,Barranquilla,COM-ROMP,Rompecabezas,Combos,5,12,10,1130000,2.0,0,2
2026-04,Carulla,Barranquilla,COM-WAF,Mini Wafflera,Combos,5,10,9,1017000,1.8,5,1
2026-04,Carulla,Barranquilla,ESP-BABY,Baby Spreads,Esparcibles,5,435,371,8180550,74.2,0,64
2026-04,Carulla,Barranquilla,ESP-BUT,Golden Butter Cookie,Esparcibles,5,95,85,5754500,17.0,2,10
2026-04,Carulla,Barranquilla,ESP-CIN,Golden Cinnamon Roll,Esparcibles,5,9,7,384300,1.4,0,2
2026-04,Carulla,Barranquilla,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,5,32,25,1372500,5.0,4,7
2026-04,Carulla,Barranquilla,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,5,42,30,1647000,6.0,3,12
2026-04,Carulla,Barranquilla,ESP-PB,Peanutty Banana Shake,Esparcibles,5,33,30,1647000,6.0,2,3
2026-04,Carulla,Barranquilla,GRA-CHI,Chip Cookie,GranOLAS,5,156,137,5877300,27.4,0,19
2026-04,Carulla,Barranquilla,GRA-FUD,Fudge Cake,GranOLAS,5,26,26,1115400,5.2,0,0
2026-04,Carulla,Barranquilla,GRA-PIS,Pistachio Cookie,GranOLAS,5,57,51,2590800,10.2,2,6
2026-04,Carulla,Barranquilla,GRA-VAN,Vanilla Shortbread,GranOLAS,5,98,87,3732300,17.4,0,11
2026-04,Carulla,Barranquilla,HAR-ALM,Harina de Almendra,Avena & Harinas,5,31,23,900450,4.6,2,8
2026-04,Carulla,Barranquilla,HAR-AVE,Harina de Avena,Avena & Harinas,5,42,32,1134400,6.4,2,10
2026-04,Carulla,Barranquilla,MER-NYR,New Year Resolution,Merch,5,34,32,3616000,6.4,1,2
2026-04,Carulla,Barranquilla,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,5,44,32,1507200,6.4,0,12
2026-04,Carulla,Barranquilla,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,5,129,129,6075900,25.8,0,0
2026-04,Carulla,Barranquilla,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,5,53,45,2119500,9.0,0,8
2026-04,Carulla,Barranquilla,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,5,76,63,2340450,12.6,3,13
2026-04,Carulla,Barranquilla,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,5,199,162,6018300,32.4,7,37
2026-04,Carulla,Barranquilla,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,5,87,81,3009150,16.2,0,6
2026-04,Carulla,Bogotá,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,11,166,129,4573050,11.73,3,37
2026-04,Carulla,Bogotá,COM-3GRA,Three Pack GranOLA,Combos,11,31,27,2952450,2.45,4,4
2026-04,Carulla,Bogotá,COM-3MEZ,Three Pack Mezclas,Combos,11,47,45,4830750,4.09,0,2
2026-04,Carulla,Bogotá,COM-3SPR,Three Pack Spread,Combos,11,6,4,582000,0.36,7,2
2026-04,Carulla,Bogotá,COM-DECK,Deck de Cartas,Combos,11,101,95,10735000,8.64,3,6
2026-04,Carulla,Bogotá,COM-MIX,Perfect Mix & Match,Combos,11,38,32,2504000,2.91,6,6
2026-04,Carulla,Bogotá,COM-ROMP,Rompecabezas,Combos,11,59,45,5085000,4.09,7,14
2026-04,Carulla,Bogotá,COM-WAF,Mini Wafflera,Combos,11,147,147,16611000,13.36,3,0
2026-04,Carulla,Bogotá,ESP-BABY,Baby Spreads,Esparcibles,11,110,79,1741950,7.18,0,31
2026-04,Carulla,Bogotá,ESP-BUT,Golden Butter Cookie,Esparcibles,11,142,120,8124000,10.91,3,22
2026-04,Carulla,Bogotá,ESP-CIN,Golden Cinnamon Roll,Esparcibles,11,117,94,5160600,8.55,0,23
2026-04,Carulla,Bogotá,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,11,120,98,5380200,8.91,5,22
2026-04,Carulla,Bogotá,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,11,38,34,1866600,3.09,5,4
2026-04,Carulla,Bogotá,ESP-PB,Peanutty Banana Shake,Esparcibles,11,149,109,5984100,9.91,3,40
2026-04,Carulla,Bogotá,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,11,92,85,6098750,7.73,7,7
2026-04,Carulla,Bogotá,GRA-CHI,Chip Cookie,GranOLAS,11,89,69,2960100,6.27,0,20
2026-04,Carulla,Bogotá,GRA-FUD,Fudge Cake,GranOLAS,11,43,39,1673100,3.55,5,4
2026-04,Carulla,Bogotá,GRA-PIS,Pistachio Cookie,GranOLAS,11,149,142,7213600,12.91,2,7
2026-04,Carulla,Bogotá,GRA-VAN,Vanilla Shortbread,GranOLAS,11,180,150,6435000,13.64,0,30
2026-04,Carulla,Bogotá,HAR-ALM,Harina de Almendra,Avena & Harinas,11,169,125,4893750,11.36,5,44
2026-04,Carulla,Bogotá,HAR-AVE,Harina de Avena,Avena & Harinas,11,178,176,6239200,16.0,0,2
2026-04,Carulla,Bogotá,MER-NYR,New Year Resolution,Merch,11,60,60,6780000,5.45,6,0
2026-04,Carulla,Bogotá,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,11,42,34,1601400,3.09,0,8
2026-04,Carulla,Bogotá,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,11,66,64,3014400,5.82,5,2
2026-04,Carulla,Bogotá,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,11,113,106,4992600,9.64,9,7
2026-04,Carulla,Bogotá,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,11,35,31,1151650,2.82,8,4
2026-04,Carulla,Bogotá,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,11,175,149,5535350,13.55,1,26
2026-04,Carulla,Bogotá,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,11,77,64,2377600,5.82,7,13
2026-04,Carulla,Bucaramanga,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,1,22,19,673550,19.0,6,3
2026-04,Carulla,Bucaramanga,COM-3GRA,Three Pack GranOLA,Combos,1,15,14,1530900,14.0,0,1
2026-04,Carulla,Bucaramanga,COM-3MEZ,Three Pack Mezclas,Combos,1,27,25,2683750,25.0,0,2
2026-04,Carulla,Bucaramanga,COM-3SPR,Three Pack Spread,Combos,1,12,11,1600500,11.0,0,1
2026-04,Carulla,Bucaramanga,COM-DECK,Deck de Cartas,Combos,1,16,15,1695000,15.0,2,1
2026-04,Carulla,Bucaramanga,COM-MIX,Perfect Mix & Match,Combos,1,4,3,234750,3.0,6,1
2026-04,Carulla,Bucaramanga,COM-ROMP,Rompecabezas,Combos,1,8,8,904000,8.0,7,0
2026-04,Carulla,Bucaramanga,COM-WAF,Mini Wafflera,Combos,1,16,15,1695000,15.0,3,1
2026-04,Carulla,Bucaramanga,ESP-BABY,Baby Spreads,Esparcibles,1,107,91,2006550,91.0,0,16
2026-04,Carulla,Bucaramanga,ESP-CIN,Golden Cinnamon Roll,Esparcibles,1,24,22,1207800,22.0,0,2
2026-04,Carulla,Bucaramanga,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,1,9,8,439200,8.0,10,1
2026-04,Carulla,Bucaramanga,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,1,38,29,1592100,29.0,4,9
2026-04,Carulla,Bucaramanga,ESP-PB,Peanutty Banana Shake,Esparcibles,1,51,39,2141100,39.0,2,12
2026-04,Carulla,Bucaramanga,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,1,18,16,1148000,16.0,4,2
2026-04,Carulla,Bucaramanga,GRA-CHI,Chip Cookie,GranOLAS,1,17,16,686400,16.0,3,1
2026-04,Carulla,Bucaramanga,GRA-FUD,Fudge Cake,GranOLAS,1,11,9,386100,9.0,4,2
2026-04,Carulla,Bucaramanga,GRA-PIS,Pistachio Cookie,GranOLAS,1,92,82,4165600,82.0,1,10
2026-04,Carulla,Bucaramanga,GRA-VAN,Vanilla Shortbread,GranOLAS,1,15,14,600600,14.0,5,1
2026-04,Carulla,Bucaramanga,HAR-ALM,Harina de Almendra,Avena & Harinas,1,21,19,743850,19.0,2,2
2026-04,Carulla,Bucaramanga,MER-NYR,New Year Resolution,Merch,1,5,3,339000,3.0,1,2
2026-04,Carulla,Bucaramanga,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,1,21,19,894900,19.0,5,2
2026-04,Carulla,Bucaramanga,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,1,5,4,188400,4.0,0,1
2026-04,Carulla,Bucaramanga,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,1,39,37,1742700,37.0,0,2
2026-04,Carulla,Bucaramanga,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,1,144,138,5126700,138.0,0,6
2026-04,Carulla,Bucaramanga,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,1,52,52,1931800,52.0,6,0
2026-04,Carulla,Bucaramanga,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,1,3,2,74300,2.0,4,1
2026-04,Carulla,Cali,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,4,42,34,1205300,8.5,0,8
2026-04,Carulla,Cali,COM-3GRA,Three Pack GranOLA,Combos,4,15,11,1202850,2.75,10,4
2026-04,Carulla,Cali,COM-3MEZ,Three Pack Mezclas,Combos,4,19,17,1824950,4.25,0,2
2026-04,Carulla,Cali,COM-3SPR,Three Pack Spread,Combos,4,4,3,436500,0.75,1,1
2026-04,Carulla,Cali,COM-DECK,Deck de Cartas,Combos,4,3,3,339000,0.75,3,0
2026-04,Carulla,Cali,COM-ROMP,Rompecabezas,Combos,4,15,10,1130000,2.5,2,5
2026-04,Carulla,Cali,COM-WAF,Mini Wafflera,Combos,4,3,2,226000,0.5,1,1
2026-04,Carulla,Cali,ESP-BABY,Baby Spreads,Esparcibles,4,49,43,948150,10.75,0,6
2026-04,Carulla,Cali,ESP-BUT,Golden Butter Cookie,Esparcibles,4,16,11,744700,2.75,3,5
2026-04,Carulla,Cali,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,4,11,9,494100,2.25,0,2
2026-04,Carulla,Cali,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,4,14,10,549000,2.5,2,4
2026-04,Carulla,Cali,GRA-CHI,Chip Cookie,GranOLAS,4,5,3,128700,0.75,1,2
2026-04,Carulla,Cali,GRA-FUD,Fudge Cake,GranOLAS,4,3,2,85800,0.5,1,1
2026-04,Carulla,Cali,GRA-PIS,Pistachio Cookie,GranOLAS,4,61,57,2895600,14.25,0,4
2026-04,Carulla,Cali,GRA-VAN,Vanilla Shortbread,GranOLAS,4,70,52,2230800,13.0,2,18
2026-04,Carulla,Cali,HAR-ALM,Harina de Almendra,Avena & Harinas,4,53,46,1800900,11.5,6,7
2026-04,Carulla,Cali,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,4,81,75,3532500,18.75,0,6
2026-04,Carulla,Cali,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,4,14,11,518100,2.75,4,3
2026-04,Carulla,Cali,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,4,14,13,482950,3.25,5,1
2026-04,Carulla,Cali,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,4,20,17,631550,4.25,0,3
2026-04,Carulla,Cali,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,4,33,27,1003050,6.75,3,6
2026-04,Carulla,Cartagena,COM-3GRA,Three Pack GranOLA,Combos,2,10,7,765450,3.5,3,3
2026-04,Carulla,Cartagena,COM-3SPR,Three Pack Spread,Combos,2,4,3,436500,1.5,2,1
2026-04,Carulla,Cartagena,COM-MIX,Perfect Mix & Match,Combos,2,20,18,1408500,9.0,3,2
2026-04,Carulla,Cartagena,COM-ROMP,Rompecabezas,Combos,2,28,24,2712000,12.0,0,4
2026-04,Carulla,Cartagena,COM-WAF,Mini Wafflera,Combos,2,27,24,2712000,12.0,1,3
2026-04,Carulla,Cartagena,ESP-BABY,Baby Spreads,Esparcibles,2,51,46,1014300,23.0,6,5
2026-04,Carulla,Cartagena,ESP-BUT,Golden Butter Cookie,Esparcibles,2,4,3,203100,1.5,3,1
2026-04,Carulla,Cartagena,ESP-CIN,Golden Cinnamon Roll,Esparcibles,2,15,13,713700,6.5,1,2
2026-04,Carulla,Cartagena,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,2,15,13,713700,6.5,2,2
2026-04,Carulla,Cartagena,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,2,13,11,603900,5.5,0,2
2026-04,Carulla,Cartagena,ESP-PB,Peanutty Banana Shake,Esparcibles,2,23,19,1043100,9.5,2,4
2026-04,Carulla,Cartagena,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,2,23,18,1291500,9.0,4,5
2026-04,Carulla,Cartagena,GRA-PIS,Pistachio Cookie,GranOLAS,2,3,3,152400,1.5,4,0
2026-04,Carulla,Cartagena,GRA-VAN,Vanilla Shortbread,GranOLAS,2,56,56,2402400,28.0,1,0
2026-04,Carulla,Cartagena,MER-NYR,New Year Resolution,Merch,2,7,6,678000,3.0,4,1
2026-04,Carulla,Cartagena,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,2,16,12,565200,6.0,2,4
2026-04,Carulla,Cartagena,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,2,3,2,94200,1.0,0,1
2026-04,Carulla,Cartagena,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,2,34,25,1177500,12.5,1,9
2026-04,Carulla,Cartagena,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,2,22,21,780150,10.5,0,1
2026-04,Carulla,Cartagena,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,2,115,91,3380650,45.5,0,24
2026-04,Carulla,Medellín,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,5,96,94,3332300,18.8,3,2
2026-04,Carulla,Medellín,COM-3GRA,Three Pack GranOLA,Combos,5,31,23,2515050,4.6,4,8
2026-04,Carulla,Medellín,COM-3MEZ,Three Pack Mezclas,Combos,5,35,26,2791100,5.2,0,9
2026-04,Carulla,Medellín,COM-3SPR,Three Pack Spread,Combos,5,56,54,7857000,10.8,0,2
2026-04,Carulla,Medellín,COM-DECK,Deck de Cartas,Combos,5,10,9,1017000,1.8,5,1
2026-04,Carulla,Medellín,COM-MIX,Perfect Mix & Match,Combos,5,86,63,4929750,12.6,3,23
2026-04,Carulla,Medellín,COM-ROMP,Rompecabezas,Combos,5,23,20,2260000,4.0,0,3
2026-04,Carulla,Medellín,COM-WAF,Mini Wafflera,Combos,5,73,61,6893000,12.2,4,12
2026-04,Carulla,Medellín,ESP-BABY,Baby Spreads,Esparcibles,5,90,85,1874250,17.0,3,5
2026-04,Carulla,Medellín,ESP-BUT,Golden Butter Cookie,Esparcibles,5,23,21,1421700,4.2,9,2
2026-04,Carulla,Medellín,ESP-CIN,Golden Cinnamon Roll,Esparcibles,5,69,67,3678300,13.4,2,2
2026-04,Carulla,Medellín,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,5,61,59,3239100,11.8,0,2
2026-04,Carulla,Medellín,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,5,107,101,5544900,20.2,0,6
2026-04,Carulla,Medellín,ESP-PB,Peanutty Banana Shake,Esparcibles,5,74,55,3019500,11.0,3,19
2026-04,Carulla,Medellín,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,5,95,77,5524750,15.4,0,18
2026-04,Carulla,Medellín,GRA-CHI,Chip Cookie,GranOLAS,5,139,125,5362500,25.0,0,14
2026-04,Carulla,Medellín,GRA-FUD,Fudge Cake,GranOLAS,5,163,164,7035600,32.8,3,0
2026-04,Carulla,Medellín,GRA-PIS,Pistachio Cookie,GranOLAS,5,98,86,4368800,17.2,2,12
2026-04,Carulla,Medellín,GRA-VAN,Vanilla Shortbread,GranOLAS,5,92,75,3217500,15.0,0,17
2026-04,Carulla,Medellín,HAR-ALM,Harina de Almendra,Avena & Harinas,5,65,53,2074950,10.6,0,12
2026-04,Carulla,Medellín,HAR-AVE,Harina de Avena,Avena & Harinas,5,305,259,9181550,51.8,3,46
2026-04,Carulla,Medellín,MER-NYR,New Year Resolution,Merch,5,8,6,678000,1.2,3,2
2026-04,Carulla,Medellín,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,5,240,227,10691700,45.4,0,13
2026-04,Carulla,Medellín,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,5,80,81,3815100,16.2,5,0
2026-04,Carulla,Medellín,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,5,73,67,3155700,13.4,1,6
2026-04,Carulla,Medellín,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,5,52,49,1820350,9.8,0,3
2026-04,Carulla,Medellín,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,5,132,134,4978100,26.8,4,0
2026-04,Carulla,Medellín,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,5,295,264,9807600,52.8,0,31
2026-04,Carulla,Pereira,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,1,75,68,2410600,68.0,5,7
2026-04,Carulla,Pereira,ESP-BABY,Baby Spreads,Esparcibles,1,412,381,8401050,381.0,0,31
2026-04,Carulla,Pereira,ESP-BUT,Golden Butter Cookie,Esparcibles,1,29,26,1760200,26.0,2,3
2026-04,Carulla,Pereira,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,1,86,62,3403800,62.0,3,24
2026-04,Carulla,Pereira,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,1,35,25,1372500,25.0,3,10
2026-04,Carulla,Pereira,ESP-PB,Peanutty Banana Shake,Esparcibles,1,105,95,5215500,95.0,3,10
2026-04,Carulla,Pereira,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,1,39,28,2009000,28.0,2,11
2026-04,Carulla,Pereira,GRA-CHI,Chip Cookie,GranOLAS,1,84,82,3517800,82.0,6,2
2026-04,Carulla,Pereira,GRA-FUD,Fudge Cake,GranOLAS,1,18,14,600600,14.0,6,4
2026-04,Carulla,Pereira,GRA-PIS,Pistachio Cookie,GranOLAS,1,19,18,914400,18.0,2,1
2026-04,Carulla,Pereira,GRA-VAN,Vanilla Shortbread,GranOLAS,1,18,14,600600,14.0,2,4
2026-04,Carulla,Pereira,HAR-AVE,Harina de Avena,Avena & Harinas,1,20,19,673550,19.0,0,1
2026-04,Carulla,Pereira,MER-NYR,New Year Resolution,Merch,1,7,6,678000,6.0,2,1
2026-04,Carulla,Pereira,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,1,12,8,376800,8.0,7,4
2026-04,Carulla,Pereira,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,1,40,33,1554300,33.0,0,7
2026-04,Carulla,Pereira,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,1,14,11,408650,11.0,2,3
2026-04,Carulla,Pereira,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,1,70,67,2489050,67.0,0,3
2026-04,Fithub,Barranquilla,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,2,32,30,1156500,15.0,3,2
2026-04,Fithub,Barranquilla,COM-3GRA,Three Pack GranOLA,Combos,2,11,10,1190500,5.0,8,1
2026-04,Fithub,Barranquilla,COM-3MEZ,Three Pack Mezclas,Combos,2,4,3,350550,1.5,8,1
2026-04,Fithub,Barranquilla,COM-3SPR,Three Pack Spread,Combos,2,1,0,0,0.0,2,1
2026-04,Fithub,Barranquilla,COM-MIX,Perfect Mix & Match,Combos,2,2,1,85200,0.5,3,1
2026-04,Fithub,Barranquilla,COM-WAF,Mini Wafflera,Combos,2,3,2,246000,1.0,1,1
2026-04,Fithub,Barranquilla,ESP-BABY,Baby Spreads,Esparcibles,2,48,41,984000,20.5,0,7
2026-04,Fithub,Barranquilla,ESP-BUT,Golden Butter Cookie,Esparcibles,2,18,16,1179200,8.0,5,2
2026-04,Fithub,Barranquilla,ESP-CIN,Golden Cinnamon Roll,Esparcibles,2,3,2,119500,1.0,3,1
2026-04,Fithub,Barranquilla,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,2,50,48,2868000,24.0,3,2
2026-04,Fithub,Barranquilla,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,2,18,14,836500,7.0,0,4
2026-04,Fithub,Barranquilla,ESP-PB,Peanutty Banana Shake,Esparcibles,2,10,7,418250,3.5,4,3
2026-04,Fithub,Barranquilla,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,2,18,13,1015300,6.5,7,5
2026-04,Fithub,Barranquilla,GRA-FUD,Fudge Cake,GranOLAS,2,10,7,326900,3.5,4,3
2026-04,Fithub,Barranquilla,GRA-VAN,Vanilla Shortbread,GranOLAS,2,1,0,0,0.0,2,1
2026-04,Fithub,Barranquilla,MER-NYR,New Year Resolution,Merch,2,20,18,2214000,9.0,1,2
2026-04,Fithub,Barranquilla,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,2,27,24,1231200,12.0,0,3
2026-04,Fithub,Barranquilla,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,2,3,2,102600,1.0,0,1
2026-04,Fithub,Barranquilla,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,2,32,28,1436400,14.0,6,4
2026-04,Fithub,Barranquilla,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,2,18,17,687650,8.5,8,1
2026-04,Fithub,Barranquilla,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,2,24,22,889900,11.0,0,2
2026-04,Fithub,Barranquilla,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,2,7,5,202250,2.5,3,2
2026-04,Fithub,Bogotá,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,3,75,69,2659950,23.0,2,6
2026-04,Fithub,Bogotá,COM-3GRA,Three Pack GranOLA,Combos,3,20,15,1785750,5.0,6,5
2026-04,Fithub,Bogotá,COM-3MEZ,Three Pack Mezclas,Combos,3,58,58,6777300,19.33,1,0
2026-04,Fithub,Bogotá,COM-3SPR,Three Pack Spread,Combos,3,33,28,4435200,9.33,1,5
2026-04,Fithub,Bogotá,COM-DECK,Deck de Cartas,Combos,3,37,31,3813000,10.33,5,6
2026-04,Fithub,Bogotá,COM-MIX,Perfect Mix & Match,Combos,3,60,46,3919200,15.33,1,14
2026-04,Fithub,Bogotá,COM-ROMP,Rompecabezas,Combos,3,37,33,4059000,11.0,0,4
2026-04,Fithub,Bogotá,COM-WAF,Mini Wafflera,Combos,3,21,20,2460000,6.67,2,1
2026-04,Fithub,Bogotá,ESP-BABY,Baby Spreads,Esparcibles,3,133,135,3240000,45.0,0,0
2026-04,Fithub,Bogotá,ESP-CIN,Golden Cinnamon Roll,Esparcibles,3,72,71,4242250,23.67,0,1
2026-04,Fithub,Bogotá,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,3,63,57,3405750,19.0,4,6
2026-04,Fithub,Bogotá,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,3,41,37,2210750,12.33,0,4
2026-04,Fithub,Bogotá,ESP-PB,Peanutty Banana Shake,Esparcibles,3,84,79,4720250,26.33,2,5
2026-04,Fithub,Bogotá,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,3,28,22,1718200,7.33,6,6
2026-04,Fithub,Bogotá,GRA-CHI,Chip Cookie,GranOLAS,3,102,90,4203000,30.0,0,12
2026-04,Fithub,Bogotá,GRA-FUD,Fudge Cake,GranOLAS,3,91,68,3175600,22.67,0,23
2026-04,Fithub,Bogotá,GRA-PIS,Pistachio Cookie,GranOLAS,3,37,33,1824900,11.0,2,4
2026-04,Fithub,Bogotá,GRA-VAN,Vanilla Shortbread,GranOLAS,3,111,101,4716700,33.67,3,10
2026-04,Fithub,Bogotá,HAR-ALM,Harina de Almendra,Avena & Harinas,3,24,23,979800,7.67,0,1
2026-04,Fithub,Bogotá,HAR-AVE,Harina de Avena,Avena & Harinas,3,111,105,4047750,35.0,1,6
2026-04,Fithub,Bogotá,MER-NYR,New Year Resolution,Merch,3,31,27,3321000,9.0,4,4
2026-04,Fithub,Bogotá,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,3,58,43,2205900,14.33,3,15
2026-04,Fithub,Bogotá,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,3,83,65,3334500,21.67,1,18
