fecha,mes,pedido_id,cliente_id,pais,ciudad,canal,metodo_pago,producto_id,producto,categoria,cantidad,precio_unitario,descuento_pct,total_cop,margen_pct
2026-06-12,2026-06,PED-112415,CLI-01006,Colombia,Bucaramanga,Email/WhatsApp,Tarjeta crédito,COM-003,Combo Esparcibles Trío,Combos,2,139900,0.15,237830,0.581
2026-06-12,2026-06,PED-112416,CLI-05149,Colombia,Cali,Email/WhatsApp,Tarjeta débito,GRA-002,Granola Chip Cookie,GranOLAs,2,37950,0.0,75900,0.621
2026-06-12,2026-06,PED-112416,CLI-05149,Colombia,Cali,Email/WhatsApp,Tarjeta débito,AVE-003,Hojuelas de Avena,Avena & Harinas,1,31350,0.0,31350,0.649
2026-06-12,2026-06,PED-112417,CLI-04927,Colombia,Bucaramanga,Email/WhatsApp,PayPal,ESP-002,Crema Maní Banana,Esparcibles,1,48590,0.0,48590,0.597
2026-06-12,2026-06,PED-112418,CLI-02652,Colombia,Bogotá,Instagram Ads,Tarjeta débito,AVE-003,Hojuelas de Avena,Avena & Harinas,3,31350,0.0,94050,0.649
2026-06-12,2026-06,PED-112419,CLI-00394,Colombia,Cali,TikTok Ads,Contraentrega,ESP-002,Crema Maní Banana,Esparcibles,3,48590,0.0,145770,0.597
2026-06-12,2026-06,PED-112420,CLI-00839,Estados Unidos,Orlando,Email/WhatsApp,Tarjeta crédito,PAN-004,Mix Pancake Banana,Pancakes & Waffles,1,32890,0.0,32890,0.617
2026-06-12,2026-06,PED-112420,CLI-00839,Estados Unidos,Orlando,Email/WhatsApp,Tarjeta crédito,GRA-001,Granola Vainilla Shortbread,GranOLAs,3,37950,0.0,113850,0.626
2026-06-12,2026-06,PED-112421,CLI-02240,Estados Unidos,Houston,Instagram Ads,PSE,COM-003,Combo Esparcibles Trío,Combos,2,139900,0.0,279800,0.581
2026-06-12,2026-06,PED-112421,CLI-02240,Estados Unidos,Houston,Instagram Ads,PSE,ESP-005,Crema Canela Roll,Esparcibles,2,48590,0.0,97180,0.595
2026-06-12,2026-06,PED-112422,CLI-02698,Costa Rica,San José,Email/WhatsApp,Tarjeta crédito,COM-001,Combo Desayuno Saludable,Combos,3,89900,0.0,269700,0.594
2026-06-12,2026-06,PED-112423,CLI-03316,Estados Unidos,Miami,Referidos,Tarjeta crédito,AVE-001,Harina de Almendra,Avena & Harinas,1,34650,0.0,34650,0.561
2026-06-12,2026-06,PED-112424,CLI-04386,Costa Rica,Alajuela,Email/WhatsApp,Tarjeta débito,PAN-002,Mix Pancake Chocolate Chips,Pancakes & Waffles,3,41690,0.0,125070,0.607
2026-06-12,2026-06,PED-112424,CLI-04386,Costa Rica,Alajuela,Email/WhatsApp,Tarjeta débito,AVE-002,Harina de Avena,Avena & Harinas,3,31350,0.0,94050,0.636
2026-06-12,2026-06,PED-112425,CLI-05056,Colombia,Cali,Google Ads,PayPal,PAN-003,Mix Waffle Churro,Pancakes & Waffles,1,41690,0.0,41690,0.614
2026-06-12,2026-06,PED-112425,CLI-05056,Colombia,Cali,Google Ads,PayPal,COM-003,Combo Esparcibles Trío,Combos,3,139900,0.0,419700,0.581
2026-06-13,2026-06,PED-112426,CLI-00478,Colombia,Bucaramanga,Orgánico/SEO,Tarjeta débito,ESP-002,Crema Maní Banana,Esparcibles,3,48590,0.0,145770,0.597
2026-06-13,2026-06,PED-112427,CLI-01437,Colombia,Bucaramanga,Email/WhatsApp,Contraentrega,GRA-003,Granola Fudge Cake,GranOLAs,2,37950,0.0,75900,0.615
2026-06-13,2026-06,PED-112427,CLI-01437,Colombia,Bucaramanga,Email/WhatsApp,Contraentrega,GRA-004,Granola Pistacho Cookie,GranOLAs,2,44950,0.0,89900,0.604
2026-06-13,2026-06,PED-112428,CLI-00471,Costa Rica,Heredia,Email/WhatsApp,Tarjeta débito,GRA-003,Granola Fudge Cake,GranOLAs,2,37950,0.1,68310,0.615
2026-06-13,2026-06,PED-112429,CLI-00817,Costa Rica,San José,Instagram Ads,Tarjeta crédito,GRA-003,Granola Fudge Cake,GranOLAs,1,37950,0.0,37950,0.615
2026-06-13,2026-06,PED-112430,CLI-03692,Costa Rica,Heredia,Google Ads,PSE,ESP-004,Crema Cacao Avellana Blanca,Esparcibles,2,48590,0.05,92321,0.584
2026-06-13,2026-06,PED-112430,CLI-03692,Costa Rica,Heredia,Google Ads,PSE,ESP-001,Crema Pistacho Cookie,Esparcibles,1,63500,0.05,60325,0.578
2026-06-13,2026-06,PED-112430,CLI-03692,Costa Rica,Heredia,Google Ads,PSE,COM-002,Combo Sin Gluten Starter,Combos,1,119900,0.05,113905,0.598
2026-06-13,2026-06,PED-112431,CLI-00602,Colombia,Barranquilla,Email/WhatsApp,PSE,PAN-001,Mix Pancake Vainilla,Pancakes & Waffles,2,41690,0.0,83380,0.619
2026-06-13,2026-06,PED-112431,CLI-00602,Colombia,Barranquilla,Email/WhatsApp,PSE,PAN-005,Mix Pancake Brownie,Pancakes & Waffles,2,32890,0.0,65780,0.611
2026-06-13,2026-06,PED-112432,CLI-03675,Colombia,Barranquilla,Email/WhatsApp,PSE,PAN-001,Mix Pancake Vainilla,Pancakes & Waffles,3,41690,0.0,125070,0.619
2026-06-13,2026-06,PED-112433,CLI-00149,Colombia,Bucaramanga,Google Ads,Tarjeta crédito,GRA-004,Granola Pistacho Cookie,GranOLAs,3,44950,0.0,134850,0.604
2026-06-13,2026-06,PED-112434,CLI-01644,Colombia,Pereira,Instagram Ads,Tarjeta débito,PAN-004,Mix Pancake Banana,Pancakes & Waffles,1,32890,0.05,31246,0.617
2026-06-13,2026-06,PED-112434,CLI-01644,Colombia,Pereira,Instagram Ads,Tarjeta débito,PAN-001,Mix Pancake Vainilla,Pancakes & Waffles,1,41690,0.05,39606,0.619
2026-06-13,2026-06,PED-112435,CLI-00850,Colombia,Pereira,Instagram Ads,Tarjeta débito,ESP-002,Crema Maní Banana,Esparcibles,1,48590,0.0,48590,0.597
2026-06-13,2026-06,PED-112436,CLI-02275,Colombia,Bucaramanga,Email/WhatsApp,Tarjeta débito,PAN-004,Mix Pancake Banana,Pancakes & Waffles,3,32890,0.0,98670,0.617
2026-06-13,2026-06,PED-112437,CLI-01962,Colombia,Barranquilla,Google Ads,PayPal,GRA-003,Granola Fudge Cake,GranOLAs,2,37950,0.0,75900,0.615
2026-06-13,2026-06,PED-112437,CLI-01962,Colombia,Barranquilla,Google Ads,PayPal,PAN-001,Mix Pancake Vainilla,Pancakes & Waffles,2,41690,0.0,83380,0.619
2026-06-13,2026-06,PED-112438,CLI-02819,Colombia,Bogotá,Instagram Ads,Tarjeta crédito,ESP-003,Crema Cacao Avellana Clásica,Esparcibles,1,48590,0.05,46160,0.59
2026-06-13,2026-06,PED-112439,CLI-04306,Colombia,Medellín,Email/WhatsApp,Tarjeta crédito,COM-002,Combo Sin Gluten Starter,Combos,3,119900,0.0,359700,0.598
2026-06-13,2026-06,PED-112440,CLI-04728,Colombia,Medellín,Instagram Ads,Tarjeta crédito,COM-002,Combo Sin Gluten Starter,Combos,3,119900,0.1,323730,0.598
2026-06-13,2026-06,PED-112441,CLI-04563,Colombia,Barranquilla,Email/WhatsApp,PSE,ESP-004,Crema Cacao Avellana Blanca,Esparcibles,2,48590,0.0,97180,0.584
2026-06-13,2026-06,PED-112442,CLI-04432,Colombia,Barranquilla,Google Ads,Contraentrega,GRA-002,Granola Chip Cookie,GranOLAs,3,37950,0.0,113850,0.621
2026-06-13,2026-06,PED-112443,CLI-02979,Colombia,Barranquilla,Google Ads,Tarjeta crédito,AVE-001,Harina de Almendra,Avena & Harinas,1,34650,0.0,34650,0.561
2026-06-13,2026-06,PED-112444,CLI-03016,Estados Unidos,Doral,Google Ads,PSE,MER-001,Termo Paranice,Merch,3,45000,0.0,135000,0.533
2026-06-13,2026-06,PED-112445,CLI-04343,Colombia,Barranquilla,Orgánico/SEO,Tarjeta crédito,COM-003,Combo Esparcibles Trío,Combos,3,139900,0.0,419700,0.581
2026-06-13,2026-06,PED-112446,CLI-02821,Colombia,Bogotá,Google Ads,PSE,COM-001,Combo Desayuno Saludable,Combos,1,89900,0.0,89900,0.594
2026-06-13,2026-06,PED-112447,CLI-03149,Colombia,Medellín,Instagram Ads,Tarjeta débito,PAN-004,Mix Pancake Banana,Pancakes & Waffles,1,32890,0.0,32890,0.617
2026-06-13,2026-06,PED-112448,CLI-01677,Costa Rica,Alajuela,Email/WhatsApp,Tarjeta crédito,GRA-002,Granola Chip Cookie,GranOLAs,2,37950,0.0,75900,0.621
2026-06-13,2026-06,PED-112449,CLI-04370,Colombia,Cali,Instagram Ads,Tarjeta débito,MER-002,Tote Bag Paranice,Merch,1,28000,0.0,28000,0.589
2026-06-13,2026-06,PED-112450,CLI-03043,Colombia,Pereira,Google Ads,PSE,GRA-004,Granola Pistacho Cookie,GranOLAs,1,44950,0.0,44950,0.604
2026-06-13,2026-06,PED-112451,CLI-00679,Colombia,Barranquilla,Instagram Ads,PSE,GRA-004,Granola Pistacho Cookie,GranOLAs,2,44950,0.0,89900,0.604
2026-06-13,2026-06,PED-112452,CLI-00092,Estados Unidos,Houston,Instagram Ads,Contraentrega,AVE-003,Hojuelas de Avena,Avena & Harinas,2,31350,0.0,62700,0.649
2026-06-13,2026-06,PED-112452,CLI-00092,Estados Unidos,Houston,Instagram Ads,Contraentrega,ESP-006,Crema Butter Cookie,Esparcibles,1,59900,0.0,59900,0.584
2026-06-13,2026-06,PED-112453,CLI-04111,Colombia,Medellín,Email/WhatsApp,Tarjeta débito,PAN-003,Mix Waffle Churro,Pancakes & Waffles,2,41690,0.0,83380,0.614
2026-06-13,2026-06,PED-112453,CLI-04111,Colombia,Medellín,Email/WhatsApp,Tarjeta débito,MER-001,Termo Paranice,Merch,3,45000,0.0,135000,0.533
2026-06-13,2026-06,PED-112454,CLI-03577,Estados Unidos,Doral,Google Ads,Tarjeta crédito,ESP-002,Crema Maní Banana,Esparcibles,1,48590,0.0,48590,0.597
2026-06-13,2026-06,PED-112455,CLI-04544,Costa Rica,Cartago,Google Ads,PSE,ESP-004,Crema Cacao Avellana Blanca,Esparcibles,1,48590,0.0,48590,0.584
2026-06-13,2026-06,PED-112456,CLI-03395,Costa Rica,Alajuela,Google Ads,Contraentrega,AVE-002,Harina de Avena,Avena & Harinas,3,31350,0.1,84645,0.636
2026-06-13,2026-06,PED-112457,CLI-01855,Colombia,Bucaramanga,Email/WhatsApp,Tarjeta crédito,ESP-002,Crema Maní Banana,Esparcibles,2,48590,0.0,97180,0.597
2026-06-13,2026-06,PED-112458,CLI-02422,Colombia,Pereira,Google Ads,Tarjeta crédito,PAN-005,Mix Pancake Brownie,Pancakes & Waffles,2,32890,0.0,65780,0.611
2026-06-13,2026-06,PED-112459,CLI-02306,Estados Unidos,Miami,Referidos,PayPal,ESP-001,Crema Pistacho Cookie,Esparcibles,1,63500,0.0,63500,0.578
2026-06-14,2026-06,PED-112460,CLI-03887,Costa Rica,San José,Google Ads,Contraentrega,PAN-005,Mix Pancake Brownie,Pancakes & Waffles,2,32890,0.0,65780,0.611
2026-06-14,2026-06,PED-112461,CLI-00715,Costa Rica,San José,Referidos,Contraentrega,PAN-005,Mix Pancake Brownie,Pancakes & Waffles,3,32890,0.0,98670,0.611
2026-06-14,2026-06,PED-112462,CLI-03169,Estados Unidos,Houston,TikTok Ads,Contraentrega,PAN-005,Mix Pancake Brownie,Pancakes & Waffles,2,32890,0.0,65780,0.611
2026-06-14,2026-06,PED-112463,CLI-04976,Colombia,Medellín,Email/WhatsApp,PayPal,AVE-003,Hojuelas de Avena,Avena & Harinas,1,31350,0.0,31350,0.649
2026-06-14,2026-06,PED-112464,CLI-02190,Colombia,Bucaramanga,TikTok Ads,Tarjeta crédito,ESP-006,Crema Butter Cookie,Esparcibles,3,59900,0.0,179700,0.584
2026-06-14,2026-06,PED-112465,CLI-00287,Estados Unidos,Houston,Orgánico/SEO,Tarjeta débito,MER-001,Termo Paranice,Merch,2,45000,0.0,90000,0.533
2026-06-14,2026-06,PED-112466,CLI-04936,Estados Unidos,Orlando,Email/WhatsApp,PSE,COM-001,Combo Desayuno Saludable,Combos,1,89900,0.0,89900,0.594
2026-06-14,2026-06,PED-112467,CLI-01181,Colombia,Bucaramanga,Orgánico/SEO,Tarjeta crédito,ESP-001,Crema Pistacho Cookie,Esparcibles,1,63500,0.0,63500,0.578
2026-06-14,2026-06,PED-112468,CLI-02101,Colombia,Cali,TikTok Ads,PayPal,ESP-006,Crema Butter Cookie,Esparcibles,1,59900,0.0,59900,0.584
2026-06-14,2026-06,PED-112468,CLI-02101,Colombia,Cali,TikTok Ads,PayPal,ESP-001,Crema Pistacho Cookie,Esparcibles,1,63500,0.0,63500,0.578
2026-06-14,2026-06,PED-112469,CLI-04684,Colombia,Pereira,Email/WhatsApp,Tarjeta crédito,AVE-002,Harina de Avena,Avena & Harinas,1,31350,0.0,31350,0.636
2026-06-14,2026-06,PED-112469,CLI-04684,Colombia,Pereira,Email/WhatsApp,Tarjeta crédito,GRA-002,Granola Chip Cookie,GranOLAs,3,37950,0.0,113850,0.621
2026-06-14,2026-06,PED-112470,CLI-00305,Costa Rica,Heredia,Google Ads,Tarjeta débito,COM-003,Combo Esparcibles Trío,Combos,3,139900,0.0,419700,0.581
2026-06-14,2026-06,PED-112471,CLI-02709,Estados Unidos,Doral,Orgánico/SEO,Contraentrega,GRA-001,Granola Vainilla Shortbread,GranOLAs,2,37950,0.05,72105,0.626
2026-06-14,2026-06,PED-112472,CLI-04657,Colombia,Bogotá,Instagram Ads,Contraentrega,AVE-002,Harina de Avena,Avena & Harinas,1,31350,0.0,31350,0.636
2026-06-14,2026-06,PED-112473,CLI-00154,Colombia,Cali,Email/WhatsApp,Tarjeta crédito,COM-003,Combo Esparcibles Trío,Combos,2,139900,0.05,265810,0.581
2026-06-14,2026-06,PED-112473,CLI-00154,Colombia,Cali,Email/WhatsApp,Tarjeta crédito,GRA-004,Granola Pistacho Cookie,GranOLAs,3,44950,0.05,128108,0.604
2026-06-14,2026-06,PED-112474,CLI-00677,Colombia,Barranquilla,Email/WhatsApp,Tarjeta crédito,ESP-006,Crema Butter Cookie,Esparcibles,1,59900,0.0,59900,0.584
2026-06-14,2026-06,PED-112474,CLI-00677,Colombia,Barranquilla,Email/WhatsApp,Tarjeta crédito,AVE-001,Harina de Almendra,Avena & Harinas,2,34650,0.0,69300,0.561
2026-06-14,2026-06,PED-112475,CLI-04804,Colombia,Bucaramanga,Instagram Ads,Tarjeta crédito,GRA-004,Granola Pistacho Cookie,GranOLAs,1,44950,0.0,44950,0.604
2026-06-14,2026-06,PED-112476,CLI-01171,Colombia,Medellín,Referidos,PayPal,ESP-003,Crema Cacao Avellana Clásica,Esparcibles,3,48590,0.0,145770,0.59
2026-06-14,2026-06,PED-112477,CLI-01664,Costa Rica,Alajuela,Email/WhatsApp,PSE,AVE-003,Hojuelas de Avena,Avena & Harinas,2,31350,0.0,62700,0.649
2026-06-14,2026-06,PED-112478,CLI-02712,Colombia,Barranquilla,Orgánico/SEO,Contraentrega,GRA-001,Granola Vainilla Shortbread,GranOLAs,1,37950,0.0,37950,0.626
2026-06-14,2026-06,PED-112479,CLI-00346,Estados Unidos,Orlando,Email/WhatsApp,Tarjeta débito,ESP-003,Crema Cacao Avellana Clásica,Esparcibles,1,48590,0.0,48590,0.59
2026-06-14,2026-06,PED-112480,CLI-01227,Costa Rica,San José,Email/WhatsApp,Tarjeta débito,PAN-005,Mix Pancake Brownie,Pancakes & Waffles,3,32890,0.05,93736,0.611
2026-06-14,2026-06,PED-112481,CLI-01664,Costa Rica,Alajuela,Instagram Ads,Tarjeta crédito,PAN-002,Mix Pancake Chocolate Chips,Pancakes & Waffles,3,41690,0.0,125070,0.607
2026-06-14,2026-06,PED-112482,CLI-04616,Costa Rica,Heredia,Instagram Ads,Tarjeta débito,PAN-002,Mix Pancake Chocolate Chips,Pancakes & Waffles,2,41690,0.1,75042,0.607
2026-06-14,2026-06,PED-112483,CLI-02588,Colombia,Pereira,Instagram Ads,Tarjeta crédito,GRA-003,Granola Fudge Cake,GranOLAs,3,37950,0.0,113850,0.615
2026-06-14,2026-06,PED-112483,CLI-02588,Colombia,Pereira,Instagram Ads,Tarjeta crédito,GRA-001,Granola Vainilla Shortbread,GranOLAs,2,37950,0.0,75900,0.626
2026-06-14,2026-06,PED-112484,CLI-01638,Estados Unidos,Houston,Instagram Ads,Contraentrega,AVE-003,Hojuelas de Avena,Avena & Harinas,2,31350,0.0,62700,0.649
2026-06-14,2026-06,PED-112485,CLI-00984,Estados Unidos,Miami,TikTok Ads,Tarjeta crédito,MER-002,Tote Bag Paranice,Merch,3,28000,0.0,84000,0.589
2026-06-14,2026-06,PED-112486,CLI-02270,Colombia,Bogotá,Google Ads,Contraentrega,PAN-002,Mix Pancake Chocolate Chips,Pancakes & Waffles,2,41690,0.0,83380,0.607
2026-06-14,2026-06,PED-112486,CLI-02270,Colombia,Bogotá,Google Ads,Contraentrega,GRA-004,Granola Pistacho Cookie,GranOLAs,1,44950,0.0,44950,0.604
2026-06-14,2026-06,PED-112486,CLI-02270,Colombia,Bogotá,Google Ads,Contraentrega,COM-003,Combo Esparcibles Trío,Combos,2,139900,0.0,279800,0.581
2026-06-14,2026-06,PED-112487,CLI-02738,Costa Rica,Alajuela,Referidos,Tarjeta crédito,ESP-003,Crema Cacao Avellana Clásica,Esparcibles,1,48590,0.0,48590,0.59
2026-06-14,2026-06,PED-112488,CLI-04642,Costa Rica,San José,Orgánico/SEO,Tarjeta crédito,MER-001,Termo Paranice,Merch,1,45000,0.0,45000,0.533
2026-06-14,2026-06,PED-112489,CLI-02522,Colombia,Barranquilla,Google Ads,Tarjeta crédito,AVE-003,Hojuelas de Avena,Avena & Harinas,1,31350,0.0,31350,0.649
2026-06-14,2026-06,PED-112490,CLI-00175,Colombia,Medellín,Instagram Ads,Tarjeta crédito,ESP-001,Crema Pistacho Cookie,Esparcibles,1,63500,0.0,63500,0.578
2026-06-14,2026-06,PED-112490,CLI-00175,Colombia,Medellín,Instagram Ads,Tarjeta crédito,PAN-002,Mix Pancake Chocolate Chips,Pancakes & Waffles,1,41690,0.0,41690,0.607
2026-06-14,2026-06,PED-112491,CLI-05068,Costa Rica,Alajuela,Instagram Ads,Tarjeta crédito,ESP-002,Crema Maní Banana,Esparcibles,1,48590,0.0,48590,0.597
2026-06-14,2026-06,PED-112492,CLI-03112,Colombia,Barranquilla,Email/WhatsApp,Tarjeta crédito,ESP-002,Crema Maní Banana,Esparcibles,3,48590,0.0,145770,0.597
2026-06-14,2026-06,PED-112493,CLI-02966,Colombia,Bucaramanga,Orgánico/SEO,Tarjeta crédito,COM-002,Combo Sin Gluten Starter,Combos,3,119900,0.05,341715,0.598
2026-06-14,2026-06,PED-112494,CLI-02215,Estados Unidos,Doral,Instagram Ads,Tarjeta crédito,ESP-004,Crema Cacao Avellana Blanca,Esparcibles,2,48590,0.0,97180,0.584
2026-06-14,2026-06,PED-112495,CLI-04962,Colombia,Bucaramanga,TikTok Ads,Tarjeta crédito,PAN-004,Mix Pancake Banana,Pancakes & Waffles,2,32890,0.0,65780,0.617
2026-06-14,2026-06,PED-112496,CLI-03214,Costa Rica,Heredia,Email/WhatsApp,PSE,AVE-001,Harina de Almendra,Avena & Harinas,2,34650,0.0,69300,0.561
2026-06-14,2026-06,PED-112497,CLI-04277,Colombia,Pereira,Orgánico/SEO,Contraentrega,GRA-001,Granola Vainilla Shortbread,GranOLAs,1,37950,0.1,34155,0.626
2026-06-14,2026-06,PED-112498,CLI-02761,Estados Unidos,Houston,Google Ads,PayPal,ESP-006,Crema Butter Cookie,Esparcibles,1,59900,0.0,59900,0.584
2026-06-14,2026-06,PED-112499,CLI-01593,Costa Rica,Alajuela,TikTok Ads,Contraentrega,MER-001,Termo Paranice,Merch,1,45000,0.0,45000,0.533
2026-06-15,2026-06,PED-112500,CLI-03490,Estados Unidos,Houston,Email/WhatsApp,PayPal,PAN-002,Mix Pancake Chocolate Chips,Pancakes & Waffles,3,41690,0.0,125070,0.607
2026-06-15,2026-06,PED-112500,CLI-03490,Estados Unidos,Houston,Email/WhatsApp,PayPal,GRA-003,Granola Fudge Cake,GranOLAs,1,37950,0.0,37950,0.615
2026-06-15,2026-06,PED-112501,CLI-05045,Colombia,Barranquilla,Instagram Ads,Tarjeta crédito,ESP-004,Crema Cacao Avellana Blanca,Esparcibles,3,48590,0.0,145770,0.584
2026-06-15,2026-06,PED-112502,CLI-04864,Colombia,Pereira,Referidos,PSE,GRA-002,Granola Chip Cookie,GranOLAs,3,37950,0.0,113850,0.621
2026-06-15,2026-06,PED-112503,CLI-00882,Colombia,Barranquilla,Referidos,Tarjeta débito,MER-002,Tote Bag Paranice,Merch,2,28000,0.0,56000,0.589
2026-06-15,2026-06,PED-112504,CLI-02692,Colombia,Barranquilla,TikTok Ads,Contraentrega,PAN-002,Mix Pancake Chocolate Chips,Pancakes & Waffles,2,41690,0.0,83380,0.607
2026-06-15,2026-06,PED-112505,CLI-04645,Colombia,Bogotá,Instagram Ads,Tarjeta débito,COM-002,Combo Sin Gluten Starter,Combos,3,119900,0.0,359700,0.598
2026-06-15,2026-06,PED-112505,CLI-04645,Colombia,Bogotá,Instagram Ads,Tarjeta débito,ESP-006,Crema Butter Cookie,Esparcibles,3,59900,0.0,179700,0.584
2026-06-15,2026-06,PED-112506,CLI-01393,Colombia,Bucaramanga,TikTok Ads,PSE,PAN-002,Mix Pancake Chocolate Chips,Pancakes & Waffles,1,41690,0.05,39606,0.607
2026-06-15,2026-06,PED-112507,CLI-04264,Colombia,Bucaramanga,Instagram Ads,PayPal,ESP-001,Crema Pistacho Cookie,Esparcibles,3,63500,0.15,161925,0.578
2026-06-15,2026-06,PED-112508,CLI-02143,Estados Unidos,Houston,Orgánico/SEO,Tarjeta crédito,ESP-003,Crema Cacao Avellana Clásica,Esparcibles,3,48590,0.0,145770,0.59
2026-06-15,2026-06,PED-112509,CLI-01541,Costa Rica,Cartago,Google Ads,Tarjeta crédito,ESP-002,Crema Maní Banana,Esparcibles,1,48590,0.0,48590,0.597
2026-06-15,2026-06,PED-112510,CLI-03509,Estados Unidos,Houston,Instagram Ads,Tarjeta crédito,AVE-002,Harina de Avena,Avena & Harinas,2,31350,0.0,62700,0.636
2026-06-15,2026-06,PED-112511,CLI-00156,Colombia,Cali,Instagram Ads,PayPal,AVE-003,Hojuelas de Avena,Avena & Harinas,3,31350,0.0,94050,0.649
2026-06-15,2026-06,PED-112512,CLI-00945,Colombia,Bogotá,TikTok Ads,Tarjeta crédito,GRA-004,Granola Pistacho Cookie,GranOLAs,1,44950,0.0,44950,0.604
2026-06-15,2026-06,PED-112513,CLI-02147,Colombia,Bogotá,TikTok Ads,PSE,AVE-003,Hojuelas de Avena,Avena & Harinas,2,31350,0.1,56430,0.649
2026-06-15,2026-06,PED-112514,CLI-03407,Costa Rica,San José,Instagram Ads,Contraentrega,COM-003,Combo Esparcibles Trío,Combos,3,139900,0.0,419700,0.581
2026-06-15,2026-06,PED-112515,CLI-03185,Colombia,Cali,TikTok Ads,Tarjeta débito,ESP-003,Crema Cacao Avellana Clásica,Esparcibles,2,48590,0.1,87462,0.59
2026-06-15,2026-06,PED-112516,CLI-00980,Estados Unidos,Orlando,Instagram Ads,Tarjeta crédito,COM-002,Combo Sin Gluten Starter,Combos,1,119900,0.0,119900,0.598
2026-06-15,2026-06,PED-112517,CLI-02017,Costa Rica,Cartago,Instagram Ads,Tarjeta crédito,MER-001,Termo Paranice,Merch,1,45000,0.0,45000,0.533
2026-06-15,2026-06,PED-112518,CLI-03839,Colombia,Pereira,Google Ads,PSE,COM-002,Combo Sin Gluten Starter,Combos,3,119900,0.15,305745,0.598
2026-06-15,2026-06,PED-112519,CLI-00222,Colombia,Bucaramanga,Instagram Ads,PayPal,GRA-004,Granola Pistacho Cookie,GranOLAs,3,44950,0.0,134850,0.604
2026-06-15,2026-06,PED-112520,CLI-00915,Colombia,Medellín,Instagram Ads,Tarjeta crédito,ESP-005,Crema Canela Roll,Esparcibles,1,48590,0.0,48590,0.595
2026-06-15,2026-06,PED-112520,CLI-00915,Colombia,Medellín,Instagram Ads,Tarjeta crédito,ESP-001,Crema Pistacho Cookie,Esparcibles,2,63500,0.0,127000,0.578
2026-06-15,2026-06,PED-112521,CLI-03685,Costa Rica,Alajuela,Orgánico/SEO,Tarjeta crédito,MER-002,Tote Bag Paranice,Merch,1,28000,0.0,28000,0.589
2026-06-15,2026-06,PED-112522,CLI-01348,Colombia,Barranquilla,TikTok Ads,PSE,MER-002,Tote Bag Paranice,Merch,1,28000,0.0,28000,0.589
2026-06-15,2026-06,PED-112523,CLI-02949,Colombia,Barranquilla,TikTok Ads,Tarjeta crédito,GRA-004,Granola Pistacho Cookie,GranOLAs,1,44950,0.05,42702,0.604
2026-06-15,2026-06,PED-112524,CLI-04447,Colombia,Cali,Google Ads,PayPal,MER-001,Termo Paranice,Merch,3,45000,0.0,135000,0.533
2026-06-15,2026-06,PED-112525,CLI-00689,Costa Rica,San José,Referidos,Contraentrega,GRA-003,Granola Fudge Cake,GranOLAs,3,37950,0.0,113850,0.615
2026-06-15,2026-06,PED-112526,CLI-05146,Colombia,Bucaramanga,Google Ads,Tarjeta débito,COM-001,Combo Desayuno Saludable,Combos,2,89900,0.1,161820,0.594
2026-06-16,2026-06,PED-112527,CLI-00081,Colombia,Bogotá,Orgánico/SEO,Tarjeta débito,PAN-004,Mix Pancake Banana,Pancakes & Waffles,1,32890,0.0,32890,0.617
2026-06-16,2026-06,PED-112527,CLI-00081,Colombia,Bogotá,Orgánico/SEO,Tarjeta débito,MER-002,Tote Bag Paranice,Merch,1,28000,0.0,28000,0.589
2026-06-16,2026-06,PED-112528,CLI-02091,Colombia,Pereira,Orgánico/SEO,Tarjeta crédito,GRA-004,Granola Pistacho Cookie,GranOLAs,1,44950,0.0,44950,0.604
2026-06-16,2026-06,PED-112529,CLI-00720,Colombia,Barranquilla,Referidos,PSE,ESP-001,Crema Pistacho Cookie,Esparcibles,3,63500,0.0,190500,0.578
2026-06-16,2026-06,PED-112530,CLI-04951,Estados Unidos,Houston,Email/WhatsApp,PSE,COM-003,Combo Esparcibles Trío,Combos,1,139900,0.0,139900,0.581
2026-06-16,2026-06,PED-112531,CLI-02703,Colombia,Cali,Instagram Ads,PSE,ESP-001,Crema Pistacho Cookie,Esparcibles,2,63500,0.0,127000,0.578
2026-06-16,2026-06,PED-112532,CLI-04296,Colombia,Bucaramanga,Instagram Ads,Tarjeta crédito,ESP-002,Crema Maní Banana,Esparcibles,3,48590,0.1,131193,0.597
2026-06-16,2026-06,PED-112532,CLI-04296,Colombia,Bucaramanga,Instagram Ads,Tarjeta crédito,COM-001,Combo Desayuno Saludable,Combos,2,89900,0.1,161820,0.594
2026-06-16,2026-06,PED-112533,CLI-04890,Colombia,Barranquilla,Google Ads,Tarjeta débito,COM-003,Combo Esparcibles Trío,Combos,1,139900,0.0,139900,0.581
2026-06-16,2026-06,PED-112534,CLI-04770,Colombia,Bucaramanga,Referidos,Contraentrega,AVE-003,Hojuelas de Avena,Avena & Harinas,3,31350,0.0,94050,0.649
2026-06-16,2026-06,PED-112535,CLI-01032,Colombia,Medellín,Email/WhatsApp,PayPal,PAN-004,Mix Pancake Banana,Pancakes & Waffles,1,32890,0.0,32890,0.617
2026-06-16,2026-06,PED-112535,CLI-01032,Colombia,Medellín,Email/WhatsApp,PayPal,PAN-003,Mix Waffle Churro,Pancakes & Waffles,2,41690,0.0,83380,0.614
2026-06-16,2026-06,PED-112536,CLI-03254,Colombia,Medellín,Email/WhatsApp,PSE,COM-003,Combo Esparcibles Trío,Combos,1,139900,0.0,139900,0.581
